text,label
"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. TN . Order is stuck in NSP queue due to error. Error is Could not find customer' location PSR ",Delegation

" WILL NOT ALLOW ME TO UNASSIGN PIN FROM CUSTOMER TO CHANGE THEM TO PIN . WILL NOT GIVE ME ANY UNASSIGN OPTION PSR ",Training

" TN= PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. PSR ",

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Cannot close nextgen for PSR . Can you please remove ISR -metr from my PSR so that can close the DD task. mwillis PSR ",Data

" New PSR to update speed getting EXCEPTN in DELEGOCT, parent key not found STN PSR ",Training

" UNABLE TO COMPLETE MODASGN ReturnCd - ReturnText One or more required Addresses have not been delegated to NGMSS PHONE PSR ",Data

" The MSS FT TO BB is not found on the account. ACTUALLY, IT IS THERE. TN - CALL FROM TECH, CHG TO MB SING PIN PSR ",Training

" ReturnCd - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution. Message Exception Thrown Importing Order. Message Invalid order information, please verify. Error Code Miscellaneous Error There are In Service children that are not on the order. The item cannot be disconnected..Error Code Invalid order information, please verify. ",Training

" -- PSR CANCELLED BUT NOT IN NEXTGEN UNABLE TO COMPLETE CANCEL PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. customer stuck between modasgn and dslam queues Customer shows to have the order complete, but they are stuck in queues in Aquarium. PSR ",Data

"Alternate contact phone number for yourself, if applicable The circuits for this service request are not complete. Please complete or reverse if the order has been cancelled the required engineering before completing this task. UNABLE TO COMPLETE IN REMASGN QUEUE FOR FOR ORDER ORCAN PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Please change connection specification on circuit to be Ethernet Virtual Connection SW_RTR, SW_RTR. FL KRGS WINS , Issue Order JAXC-EC RINK ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. STUCK IN BB COMP-& CANT FIND--COMPELTE BBCOMP. TN -CREATE NEW PSR FOR MB. IPTV-XF-- PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. ISR GROOM CIRCUIT CONFLICT REMOVAL - Please remove the following circuits from their ISRs. Thank you HCGS PUA DS ISR -SHVL ",Training

" ReturnCd - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution. Message Exception Thrown Importing Order. Message Invalid order information, please verify. Error Code Miscellaneous Error There are In Service children that are not on the order. The item cannot be disconnected..Error Code Invalid order information, please verify. STUCK IN EXCEPTN QUEUE ON HWIN SIDE. PSR ",Delegation

"Alternate contact phone number for yourself, if applicable ERROR AN ERROR OCCURRED DURING THE CUSTOM PRE-VALIDATION PROCEDURE - ORA- THE MSS FT TO BB IS NOT FOUND ON THE ACCOUNT PHON -- PSR ",Training

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. --------------------------- Oracle Communications MetaSolv Solution --------------------------- parent connection for this service request has other connections riding it, which are still in service. All child connections must be disconnected from parent connection before the order disconnecting the parent can have its Due Date completed. The DD on row is violating the constraint. The order number is . The Circuit ID is FEDO PUA FED. --------------------------- OK --------------------------- tnr PSR ",Training

" ReturnCd ReturnText One or more required Addresses have not been delegated to NGMSS PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD error- NGMSS is showing ckts on channels - and channel that were not created in hPAE on an order, but appear to have been migrated. these need to be removed from NGMSS and PSR ",Migration

" No valid pin assignment for Bonded customers TN PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. customer is stuck in the NSP queue PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD error- -DAT- shows pending disco from but it does not appear to have been on that order, and that order is DD complete. See screenshot. PSR ",Data

" ATTEMPTED TO BUILD RECORD FOR --. IT SAYS TN ALREADY EXISTS FOR PENDING PSR OF . WHEN PULL UP THAT PSR IT GIVES ME ACCT OF WHICH IS ALREADY DISC. CAN WE PLEASE GET THIS CLEARED SO RECORD CAN BE BUILT ",Migration

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD error- Trunks show pending disco since , but they are on this order in disco record issued. See screenshot. PSR ",Data

"Alternate contact phone number for yourself, if applicable -- Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Circuit TPRI NWHNCTGODS BRPTCTCL on NGMSS PSR needs to be disconnected. am receiving an error when trying to double click into the circuit. We cannot find the install order for this ckt. think grooms added this ckt without an order. have attached the error am receiving. This circuit needs to be disconnected and dlr issued. PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Unable to complete DD task on NextGen order . Receive error No changes have been made since the last changes were applied to the database. The task requested for completion cannot be completed due to the error encountered. PSR ",Training

" tn PSR ",Data

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. ora- error while working vcondeserror ora- could not get broadband physical serv_item in for ora- CHOSE MODASGN IN ERROR INSTEAD OF REMOVE. PHONE -- COMPLETELY MY ERROR PSR ",Training

" TN - PSR ",Training

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. --------------------------- Oracle Communications MetaSolv Solution --------------------------- The circuits for this service request are not complete. Please complete or reverse if the order has been cancelled the required engineering before completing this task. The DD on row is violating the constraint. The order number is . The Circuit ID is -VOIP-. --------------------------- OK --------------------------- tnr PSR ngmss order ",Miscellaneous

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. EXCEPTN QUEUE IN BBDES v_return_cd - v_return_textORA- The MSS Exchange is not found on the account. In the Connection Design for this customer there are two Inservice Connections listed. PSR ",Data

" NO SPECIFIC ERROR. PIN IS HUNG IN PENDING DISCONNECT STATUS IN NEXTGEN. SEE ATTACHMENT PLEASE. TN - PSR ",Training

" UNABLE COPY TO BRANCH BB ERROR MSG PLEASE COPY THE EXISTING BB PRODUCT PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. CANCELED PSR WILL NOT COMPLETE BB COMP QUEUE IN NEXTGEN. THE DD ON ROW IS VIOLATING THE CONSTREAINT THE ORDER NUMBER IS THE CIRCUIT ID IS -- = PHONE NEED TO CREATE MODASGN TO CORRECT TO BONDED PINS AND MG PLEASE COPY THESE NOTES TO EMAIL PSR ",Training

"Alternate contact phone number for yourself, if applicable ERROR AN ERROR OCCURRED DURING THE CUSTOM PRE-VALIDATION PROCEDURE - ORA- THE MSS FT TO BB IS NOT FOUND ON THE ACCOUNT PHONE -- PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. need to disc but stuck in bbcomp getting error msg below THE DD ON ROW IS VIOLATING THE CONSTRAINT PSR ",Training

" THE SERVICE ITEM HAS REQUIRED LABELS WITH NO VALUES. PLEASE ADD VALUES. -- PSR ",Training

" ATTEMPTED TO CANCEL PSR AND RECEIVED ERROR. SHOWING PSR CANCELLED BUT STILL SITTING IN QUES PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. ACCT DISCONNECTED, CUST STILL SHOWING ON PINS & TN PSR ",Delegation

" DISCONNECT PSR STUCK IN DELEGORD EXCEPTION QUEU PNONE - NEEDS TO BE DISCONNECTED PLEASE INCLUDE THESE NOTES ON EMAILS PSR ",Delegation

" CANCELED PSR IS STUCK IN REMASGN QUEUE AND NOT SHOWING IN NEXTGEN. NEED TO CANCEL PSR AND DISCONNECT CUSTOMER PHONE PLEASE INCLUDE THESE NOTES IN EMAIL PSR ",Training

"Alternate contact phone number for yourself, if applicable RETURNCD--RETURNTEXT UNABLE TO CREATE DELEGATED PSR ORDER IN NGMSS. ERROR RETURNED FROM API FROM API.JAVAX.XML.WS.SOAP. SSOAPFAULTEXCEPTIONORG.OPENURI.WSECEPTION_EXCEPTION EXCEPTION THROWN DURING ORDER API EXECUTION. MESSAGE INVALID ORDER INFORMATION PLEASE VERIFY. . ERROR CODE MISCELLANEOUS ERROR THERE ARE IN SERVICE CHILDREN TAHT ARE NOT ON THE ORDER. TGE ITEM CANNOT BE DISCONNECTED ERROR CODE INVALID ORDER INFORMATION PLEASE VERIFY -- PSR ",Delegation

" ReturnCd - - ReturnText exchange_carrier_circuit_id, of XXX-XXX-XXXX- already exists. Please change ecckt PSR ",Training

" UNABLE TO COMPLETE BB COMP QUEUE sqlerror java.sql.SQLException ORA- exact fetch returns more than requested number of rows ORA- at ASAP.SP_CHANGE_CIRCUIT_STATUS, line ORA- at ASAP.SP_CHANGE_CIRCUIT_STATUS, line ORA- at ASAP.SP_COMPLETE_PSR, line ORA- at ASAP.SP_TASK_COMPLETE, line ORA- at line PSR ",Training

"Alternate contact phone number for yourself, if applicable NO ERROR MESSAGE STUCK IN EXCEPTION PHONE -- HAD ANOTHER LIKE THIS TRIED CANCELLING AND REDOING GOT ERROR AND WOULD NOT ALLOW ME TO EVEN START ORDER PSR ",Data
